Code_commune_INSEE;Nom_commune;Code_postal;Libellé_d_acheminement
49069;OREE D ANJOU;49530;OREE D ANJOU
80203;COLINCAMPS;80560;COLINCAMPS
58279;SICHAMPS;58700;SICHAMPS
72166;LONGNES;72540;LONGNES
49080;LES HAUTS D ANJOU;49330;LES HAUTS D ANJOU
80206;CONTALMAISON;80300;CONTALMAISON
58280;SOUGY SUR LOIRE;58300;SOUGY SUR LOIRE
72168;LOUE;72540;LOUE
49080;LES HAUTS D ANJOU;49330;LES HAUTS D ANJOU
80215;COULONVILLERS;80135;COULONVILLERS
58283;TACONNAY;58420;TACONNAY
72169;LOUPLANDE;72210;LOUPLANDE
49090;CHEFFES;49125;CHEFFES
80219;COURCELLES SOUS THOIX;80160;COURCELLES SOUS THOIX
58285;TAMNAY EN BAZOIS;58110;TAMNAY EN BAZOIS
72170;LOUVIGNY;72600;LOUVIGNY
49092;CHEMILLE EN ANJOU;49120;CHEMILLE EN ANJOU
80221;CRAMONT;80370;CRAMONT
58292;TINTURY;58110;TINTURY
72177;MAIGNE;72210;MAIGNE
49092;CHEMILLE EN ANJOU;49120;CHEMILLE EN ANJOU
80223;CREMERY;80700;CREMERY
58293;TOURY LURCY;58300;TOURY LURCY
72179;MALICORNE SUR SARTHE;72270;MALICORNE SUR SARTHE
49092;CHEMILLE EN ANJOU;49120;CHEMILLE EN ANJOU
80231;CURLU;80360;CURLU
58297;TROIS VEVRES;58260;TROIS VEVRES
72183;MARCON;72340;MARCON
49102;CLERE SUR LAYON;49560;CLERE SUR LAYON
80243;DOMESMONT;80370;DOMESMONT
58299;TRUCY L ORGUEILLEUX;58460;TRUCY L ORGUEILLEUX
72188;MAROLLETTE;72600;MAROLLETTE
49121;DENEZE SOUS DOUE;49700;DENEZE SOUS DOUE
80245;DOMLEGER LONGVILLERS;80370;DOMLEGER LONGVILLERS
58309;VILLAPOURCON;58370;VILLAPOURCON
72197;MEZIERES SOUS LAVARDIN;72240;MEZIERES SOUS LAVARDIN
49125;DOUE EN ANJOU;49700;DOUE EN ANJOU
80249;DOMQUEUR;80620;DOMQUEUR
58310;VILLIERS LE SEC;58210;VILLIERS LE SEC
72202;MONHOUDOU;72260;MONHOUDOU
49125;DOUE EN ANJOU;49700;DOUE EN ANJOU
80252;DOUILLY;80400;DOUILLY
58313;VITRY LACHE;58420;VITRY LACHE
72205;MONTBIZOT;72380;MONTBIZOT
49125;DOUE EN ANJOU;49700;DOUE EN ANJOU
80258;DRIENCOURT;80240;DRIENCOURT
59001;ABANCOURT;59268;ABANCOURT
72214;NAUVAY;72260;NAUVAY
49131;EPIEDS;49260;EPIEDS
80269;EPAUMESNIL;80140;EPAUMESNIL
59008;ANICHE;59580;ANICHE
72223;NOYEN SUR SARTHE;72430;NOYEN SUR SARTHE
49132;ETRICHE;49330;ETRICHE
80270;EPECAMPS;80370;EPECAMPS
59017;ARMENTIERES;59280;ARMENTIERES
72224;NUILLE LE JALAIS;72370;NUILLE LE JALAIS
49155;GREZ NEUVILLE;49220;GREZ NEUVILLE
80272;EPENANCOURT;80190;EPENANCOURT
59022;ATTICHES;59551;ATTICHES
72226;OIZE;72330;OIZE
49161;LA JAILLE YVON;49220;LA JAILLE YVON
80273;EPLESSIER;80290;EPLESSIER
59024;AUBERCHICOURT;59165;AUBERCHICOURT
72227;PANON;72600;PANON
49163;JARZE VILLAGES;49140;JARZE VILLAGES
80280;ERCOURT;80210;ERCOURT
59025;AUBERS;59249;AUBERS
72235;PIACE;72170;PIACE
49163;JARZE VILLAGES;49140;JARZE VILLAGES
80287;ESTREBOEUF;80230;ESTREBOEUF
59039;AWOINGT;59400;AWOINGT
72245;PREVAL;72400;PREVAL
49163;JARZE VILLAGES;49140;JARZE VILLAGES
80296;L ETOILE;80830;L ETOILE
59041;BACHANT;59138;BACHANT
72247;PRUILLE LE CHETIF;72700;PRUILLE LE CHETIF
49176;LE LION D ANGERS;49220;LE LION D ANGERS
80305;FERRIERES;80470;FERRIERES
59042;BACHY;59830;BACHY
72254;ROUESSE FONTAINE;72610;ROUESSE FONTAINE
49180;LONGUE JUMELLES;49160;LONGUE JUMELLES
80308;FEUQUIERES EN VIMEU;80210;FEUQUIERES EN VIMEU
59043;BAILLEUL;59270;BAILLEUL
72277;ST DENIS DES COUDRAIS;72110;ST DENIS DES COUDRAIS
49195;MAZIERES EN MAUGES;49280;MAZIERES EN MAUGES
80314;FLERS;80360;FLERS
59045;BAIVES;59132;BAIVES
72282;ST GEORGES LE GAULTIER;72130;ST GEORGES LE GAULTIER
49215;MONTREUIL BELLAY;49260;MONTREUIL BELLAY
80317;FLEURY;80160;FLEURY
59046;BAMBECQUE;59470;BAMBECQUE
72303;ST MICHEL DE CHAVAIGNES;72440;ST MICHEL DE CHAVAIGNES
49218;MONTREVAULT SUR EVRE;49110;MONTREVAULT SUR EVRE
80327;FONTAINE SUR MAYE;80150;FONTAINE SUR MAYE
59048;BANTIGNY;59554;BANTIGNY
72308;ST PATERNE LE CHEVAIN;72610;ST PATERNE LE CHEVAIN
49218;MONTREVAULT SUR EVRE;49110;MONTREVAULT SUR EVRE
80330;FORCEVILLE EN VIMEU;80140;FORCEVILLE EN VIMEU
59050;BAS LIEU;59440;BAS LIEU
72316;ST REMY DES MONTS;72600;ST REMY DES MONTS
49218;MONTREVAULT SUR EVRE;49270;MONTREVAULT SUR EVRE
80337;FOUENCAMPS;80440;FOUENCAMPS
59060;BEAURAIN;59730;BEAURAIN
72322;ST ULPHACE;72320;ST ULPHACE
49218;MONTREVAULT SUR EVRE;49600;MONTREVAULT SUR EVRE
80342;FRAMERVILLE RAINECOURT;80131;FRAMERVILLE RAINECOURT
59062;BEAURIEUX;59740;BEAURIEUX
72326;SAOSNES;72600;SAOSNES
49220;MORANNES SUR SARTHE DAUMERAY;49640;MORANNES SUR SARTHE DAUMERAY
80343;FRAMICOURT;80140;FRAMICOURT
59072;BERSILLIES;59600;BERSILLIES
72329;SAVIGNE L EVEQUE;72460;SAVIGNE L EVEQUE
49221;MOULIHERNE;49390;MOULIHERNE
80345;FRANLEU;80210;FRANLEU
59073;BERTHEN;59270;BERTHEN
72336;SOLESMES;72300;SOLESMES
49228;NOYANT VILLAGES;49490;NOYANT VILLAGES
80351;FRECHENCOURT;80260;FRECHENCOURT
59091;BORRE;59190;BORRE
72339;SOULIGNE FLACE;72210;SOULIGNE FLACE
49228;NOYANT VILLAGES;49490;NOYANT VILLAGES
80352;FREMONTIERS;80160;FREMONTIERS
59092;BOUCHAIN;59111;BOUCHAIN
72344;SPAY;72700;SPAY
49228;NOYANT VILLAGES;49490;NOYANT VILLAGES
80354;FRESNES TILLOLOY;80140;FRESNES TILLOLOY
59094;BOURBOURG;59630;BOURBOURG
72352;TERREHAULT;72110;TERREHAULT
49231;NUAILLE;49340;NUAILLE
80359;FRESNOY LES ROYE;80700;FRESNOY LES ROYE
59099;BOUSIES;59222;BOUSIES
72354;THOIGNE;72260;THOIGNE
49240;LA PLAINE;49360;LA PLAINE
80364;FRIAUCOURT;80460;FRIAUCOURT
59108;BRIASTRE;59730;BRIASTRE
72358;THORIGNE SUR DUE;72160;THORIGNE SUR DUE
49244;MAUGES SUR LOIRE;49290;MAUGES SUR LOIRE
80373;GAMACHES;80220;GAMACHES
59110;BROUCKERQUE;59630;BROUCKERQUE
72362;LE TRONCHET;72170;LE TRONCHET
49244;MAUGES SUR LOIRE;49290;MAUGES SUR LOIRE
80376;GENTELLES;80800;GENTELLES
59117;BUGNICOURT;59151;BUGNICOURT
72363;TUFFE VAL DE LA CHERONNE;72160;TUFFE VAL DE LA CHERONNE
49244;MAUGES SUR LOIRE;49410;MAUGES SUR LOIRE
80378;GINCHY;80360;GINCHY
59138;CATTENIERES;59217;CATTENIERES
72367;VALLON SUR GEE;72540;VALLON SUR GEE
49244;MAUGES SUR LOIRE;49410;MAUGES SUR LOIRE
80380;GORENFLOS;80690;GORENFLOS
59140;CAULLERY;59191;CAULLERY
72369;VERNEIL LE CHETIF;72360;VERNEIL LE CHETIF
49246;LES PONTS DE CE;49130;LES PONTS DE CE
80385;GRAND LAVIERS;80132;GRAND LAVIERS
59141;CAUROIR;59400;CAUROIR
72381;VOIVRES LES LE MANS;72210;VOIVRES LES LE MANS
49248;OMBREE D ANJOU;49420;OMBREE D ANJOU
80386;GRATIBUS;80500;GRATIBUS
59148;CLAIRFAYTS;59740;CLAIRFAYTS
73003;GRAND AIGUEBLANCHE;73260;GRAND AIGUEBLANCHE
49248;OMBREE D ANJOU;49520;OMBREE D ANJOU
80395;GUERBIGNY;80500;GUERBIGNY
59152;COMINES;59560;COMINES
73004;AILLON LE JEUNE;73340;AILLON LE JEUNE
49257;LES RAIRIES;49430;LES RAIRIES
80402;GUIZANCOURT;80290;GUIZANCOURT
59162;CROCHTE;59380;CROCHTE
73007;AITON;73220;AITON
49266;ST AUGUSTIN DES BOIS;49170;ST AUGUSTIN DES BOIS
80403;GUYENCOURT SUR NOYE;80250;GUYENCOURT SUR NOYE
59164;CROIX CALUYAU;59222;CROIX CALUYAU
73012;ALBIEZ LE JEUNE;73300;ALBIEZ LE JEUNE
49291;ST JUST SUR DIVE;49260;ST JUST SUR DIVE
80404;GUYENCOURT SAULCOURT;80240;GUYENCOURT SAULCOURT
59168;CYSOING;59830;CYSOING
73013;ALBIEZ MONTROND;73300;ALBIEZ MONTROND
49292;VAL DU LAYON;49190;VAL DU LAYON
80405;HAILLES;80440;HAILLES
59181;DOURLERS;59440;DOURLERS
73021;ARVILLARD;73110;ARVILLARD
49298;ST LEGER DE LINIERES;49070;ST LEGER DE LINIERES
80414;HANGARD;80110;HANGARD
59183;DUNKERQUE;59430;DUNKERQUE
73025;AVRESSIEUX;73240;AVRESSIEUX
49298;ST LEGER DE LINIERES;49170;ST LEGER DE LINIERES
80417;HARBONNIERES;80131;HARBONNIERES
59183;DUNKERQUE;59640;DUNKERQUE
73030;BARBY;73230;BARBY
49301;SEVREMOINE;49450;SEVREMOINE
80420;HARPONVILLE;80560;HARPONVILLE
59194;ENGLEFONTAINE;59530;ENGLEFONTAINE
73047;BONNEVAL SUR ARC;73480;BONNEVAL SUR ARC
49301;SEVREMOINE;49450;SEVREMOINE
80423;HAVERNAS;80670;HAVERNAS
59199;ERCHIN;59169;ERCHIN
73052;BOURGET EN HUILE;73110;BOURGET EN HUILE
49302;ST MACAIRE DU BOIS;49260;ST MACAIRE DU BOIS
80436;HESCAMPS;80290;HESCAMPS
59200;ERINGHEM;59470;ERINGHEM
73055;BOZEL;73350;BOZEL
49306;ST MARTIN DU FOUILLOUX;49170;ST MARTIN DU FOUILLOUX
80443;HORNOY LE BOURG;80640;HORNOY LE BOURG
59201;ERQUINGHEM LE SEC;59320;ERQUINGHEM LE SEC
73064;CHALLES LES EAUX;73190;CHALLES LES EAUX
49307;LOIRE AUTHION;49630;LOIRE AUTHION
80443;HORNOY LE BOURG;80640;HORNOY LE BOURG
59202;ERQUINGHEM LYS;59193;ERQUINGHEM LYS
73069;CHAMOUX SUR GELON;73390;CHAMOUX SUR GELON
49328;SAUMUR;49400;SAUMUR
80444;HUCHENNEVILLE;80132;HUCHENNEVILLE
59203;ERRE;59171;ERRE
73081;LE CHATELARD;73630;LE CHATELARD
49329;SAVENNIERES;49170;SAVENNIERES
80450;INVAL BOIRON;80430;INVAL BOIRON
59208;ESCOBECQUES;59320;ESCOBECQUES
73082;LA CHAVANNE;73800;LA CHAVANNE
49331;SEGRE EN ANJOU BLEU;49500;SEGRE EN ANJOU BLEU
80452;JUMEL;80250;JUMEL
59210;ESQUELBECQ;59470;ESQUELBECQ
73088;COHENNOZ;73590;COHENNOZ
49331;SEGRE EN ANJOU BLEU;49500;SEGRE EN ANJOU BLEU
80456;LAFRESGUIMONT ST MARTIN;80430;LAFRESGUIMONT ST MARTIN
59214;ESTREES;59151;ESTREES
73096;CRUET;73800;CRUET
49331;SEGRE EN ANJOU BLEU;49520;SEGRE EN ANJOU BLEU
80456;LAFRESGUIMONT ST MARTIN;80430;LAFRESGUIMONT ST MARTIN
59218;ETROEUNGT;59219;ETROEUNGT
73101;DOUCY EN BAUGES;73630;DOUCY EN BAUGES
49341;SOUZAY CHAMPIGNY;49400;SOUZAY CHAMPIGNY
80458;LAHOUSSOYE;80800;LAHOUSSOYE
59219;ESTRUN;59295;ESTRUN
73106;ECOLE;73630;ECOLE
49343;LA TESSOUALLE;49280;LA TESSOUALLE
80460;LAMARONDE;80290;LAMARONDE
59225;FEIGNIES;59750;FEIGNIES
73109;EPIERRE;73220;EPIERRE
49344;THORIGNE D ANJOU;49220;THORIGNE D ANJOU
80461;LAMOTTE BREBIERE;80450;LAMOTTE BREBIERE
59226;FELLERIES;59740;FELLERIES
73116;FONTCOUVERTE LA TOUSSUIRE;73300;FONTCOUVERTE LA TOUSSUIRE
49347;TIERCE;49125;TIERCE
80462;LAMOTTE BULEUX;80150;LAMOTTE BULEUX
59231;FERRIERE LA PETITE;59680;FERRIERE LA PETITE
73119;FRENEY;73500;FRENEY
49352;TOUTLEMONDE;49360;TOUTLEMONDE
80463;LAMOTTE WARFUSEE;80800;LAMOTTE WARFUSEE
59242;FONTAINE AU BOIS;59550;FONTAINE AU BOIS
73124;GILLY SUR ISERE;73200;GILLY SUR ISERE
49353;TRELAZE;49800;TRELAZE
80463;LAMOTTE WARFUSEE;80800;LAMOTTE WARFUSEE
59249;FOURMIES;59610;FOURMIES
73135;LA TOUR EN MAURIENNE;73300;LA TOUR EN MAURIENNE
49362;VARRAINS;49400;VARRAINS
80472;LESBOEUFS;80360;LESBOEUFS
59252;FRELINGHIEN;59236;FRELINGHIEN
73135;LA TOUR EN MAURIENNE;73300;LA TOUR EN MAURIENNE
49368;VERNANTES;49390;VERNANTES
80474;LICOURT;80320;LICOURT
59256;FRETIN;59273;FRETIN
73147;LOISIEUX;73170;LOISIEUX
50002;AGNEAUX;50180;AGNEAUX
80476;LIERCOURT;80580;LIERCOURT
59258;GENECH;59242;GENECH
73150;LA PLAGNE TARENTAISE;73210;LA PLAGNE TARENTAISE
50019;AUCEY LA PLAINE;50170;AUCEY LA PLAINE
80477;LIGESCOURT;80150;LIGESCOURT
59259;GHISSIGNIES;59530;GHISSIGNIES
73153;MARTHOD;73400;MARTHOD
50022;AUMEVILLE LESTRE;50630;AUMEVILLE LESTRE
80486;LONG;80510;LONG
59260;GHYVELDE;59122;GHYVELDE
73155;MERY;73420;MERY
50024;AUXAIS;50500;AUXAIS
80489;LONGUEAU;80330;LONGUEAU
59265;GOMMEGNIES;59144;GOMMEGNIES
73157;MODANE;73500;MODANE
50031;BARNEVILLE CARTERET;50270;BARNEVILLE CARTERET
80494;LOUVRECHY;80250;LOUVRECHY
59271;GRANDE SYNTHE;59760;GRANDE SYNTHE
73161;MONTAGNY;73350;MONTAGNY
50040;BEAUFICEL;50150;BEAUFICEL
80495;LUCHEUX;80600;LUCHEUX
59285;HASPRES;59198;HASPRES
73164;MONTCEL;73100;MONTCEL
50041;LA HAGUE;50440;LA HAGUE
80498;MAILLY MAILLET;80560;MAILLY MAILLET
59286;HAUBOURDIN;59320;HAUBOURDIN
73182;MOUXY;73100;MOUXY
50041;LA HAGUE;50440;LA HAGUE
80499;MAILLY RAINEVAL;80110;MAILLY RAINEVAL
59297;HELESMES;59171;HELESMES
73187;LA LECHERE;73260;LA LECHERE
50045;BENOITVILLE;50340;BENOITVILLE
80500;MAISNIERES;80220;MAISNIERES
59308;HONDEGHEM;59190;HONDEGHEM
73188;NOTRE DAME DES MILLIERES;73460;NOTRE DAME DES MILLIERES
50058;BLAINVILLE SUR MER;50560;BLAINVILLE SUR MER
80512;MAREUIL CAUBERT;80132;MAREUIL CAUBERT
59313;HORDAIN;59111;HORDAIN
73193;ONTEX;73310;ONTEX
50064;LA BONNEVILLE;50360;LA BONNEVILLE
80513;MARICOURT;80360;MARICOURT
59314;HORNAING;59171;HORNAING
73194;ORELLE;73140;ORELLE
50079;BREUVILLE;50260;BREUVILLE
80521;MAUREPAS;80360;MAUREPAS
59329;LAMBRES LEZ DOUAI;59552;LAMBRES LEZ DOUAI
73196;PALLUD;73200;PALLUD
50082;BRICQUEBEC EN COTENTIN;50260;BRICQUEBEC EN COTENTIN
80528;MEREAUCOURT;80290;MEREAUCOURT
59333;LAROUILLIES;59219;LAROUILLIES
73200;PLANAISE;73800;PLANAISE
50082;BRICQUEBEC EN COTENTIN;50260;BRICQUEBEC EN COTENTIN
80530;MERICOURT L ABBE;80800;MERICOURT L ABBE
59336;LECLUSE;59259;LECLUSE
73204;LE PONT DE BEAUVOISIN;73330;LE PONT DE BEAUVOISIN
50082;BRICQUEBEC EN COTENTIN;50260;BRICQUEBEC EN COTENTIN
80531;MERICOURT EN VIMEU;80640;MERICOURT EN VIMEU
59340;LEFFRINCKOUCKE;59495;LEFFRINCKOUCKE
73205;LE PONTET;73110;LE PONTET
50099;CARENTAN LES MARAIS;50480;CARENTAN LES MARAIS
80537;MESNIL DOMQUEUR;80620;MESNIL DOMQUEUR
59345;LEWARDE;59287;LEWARDE
73218;RUFFIEUX;73310;RUFFIEUX
50099;CARENTAN LES MARAIS;50500;CARENTAN LES MARAIS
80547;MILLENCOURT;80300;MILLENCOURT
59346;LEZENNES;59260;LEZENNES
73219;ST ALBAN DE MONTBEL;73610;ST ALBAN DE MONTBEL
50101;CARNEVILLE;50330;CARNEVILLE
80552;MOISLAINS;80200;MOISLAINS
59350;LILLE;59260;LILLE
73220;ST ALBAN D HURTIERES;73220;ST ALBAN D HURTIERES
50129;CHERBOURG EN COTENTIN;50100;CHERBOURG EN COTENTIN
80553;MOLLIENS AU BOIS;80260;MOLLIENS AU BOIS
59350;LILLE;59777;LILLE
73228;ST CASSIN;73160;ST CASSIN
50142;VICQ SUR MER;50330;VICQ SUR MER
80557;ESTREES MONS;80200;ESTREES MONS
59357;LA LONGUEVILLE;59570;LA LONGUEVILLE
73232;STE FOY TARENTAISE;73640;STE FOY TARENTAISE
50158;CUVES;50670;CUVES
80557;ESTREES MONS;80200;ESTREES MONS
59364;LOUVIL;59830;LOUVIL
73234;ST FRANCOIS DE SALES;73340;ST FRANCOIS DE SALES
50168;DUCEY LES CHERIS;50220;DUCEY LES CHERIS
80574;MOUFLERS;80690;MOUFLERS
59371;LE MAISNIL;59134;LE MAISNIL
73236;ST GENIX LES VILLAGES;73240;ST GENIX LES VILLAGES
50176;L ETANG BERTRAND;50260;L ETANG BERTRAND
80588;NEUFMOULIN;80132;NEUFMOULIN
59372;MALINCOURT;59127;MALINCOURT
73236;ST GENIX LES VILLAGES;73240;ST GENIX LES VILLAGES
50181;FEUGERES;50190;FEUGERES
80589;NEUILLY LE DIEN;80150;NEUILLY LE DIEN
59374;MARBAIX;59440;MARBAIX
73240;STE HELENE DU LAC;73800;STE HELENE DU LAC
50186;FLOTTEMANVILLE;50700;FLOTTEMANVILLE
80609;ONEUX;80135;ONEUX
59379;MARCQ EN OSTREVENT;59252;MARCQ EN OSTREVENT
73241;STE HELENE SUR ISERE;73460;STE HELENE SUR ISERE
50188;FOLLIGNY;50320;FOLLIGNY
80611;ORESMAUX;80160;ORESMAUX
59395;MAZINGHIEN;59360;MAZINGHIEN
73248;ST JEAN DE MAURIENNE;73300;ST JEAN DE MAURIENNE
50197;GAVRAY SUR SIENNE;50450;GAVRAY SUR SIENNE
80613;OUST MAREST;80460;OUST MAREST
59400;MERVILLE;59660;MERVILLE
73255;STE MARIE DE CUINES;73130;STE MARIE DE CUINES
50199;GENETS;50530;GENETS
80615;OVILLERS LA BOISSELLE;80300;OVILLERS LA BOISSELLE
59402;MILLAM;59143;MILLAM
73257;LES BELLEVILLE;73440;LES BELLEVILLE
50208;GONFREVILLE;50190;GONFREVILLE
80617;PARVILLERS LE QUESNOY;80700;PARVILLERS LE QUESNOY
59403;MILLONFOSSE;59178;MILLONFOSSE
73261;ST MICHEL DE MAURIENNE;73140;ST MICHEL DE MAURIENNE
50229;HAMELIN;50730;HAMELIN
80624;PIERREGOT;80260;PIERREGOT
59406;MONCEAU ST WAAST;59620;MONCEAU ST WAAST
73267;ST PANCRACE;73300;ST PANCRACE
2548;LA NEUVILLE LES DORENGT;02450;LA NEUVILLE LES DORENGT
80625;TROIS RIVIERES;80500;TROIS RIVIERES
59410;MONS EN BAROEUL;59370;MONS EN BAROEUL
73271;ST PIERRE D ALVEY;73170;ST PIERRE D ALVEY
2550;NEUVILLE SUR AILETTE;02860;NEUVILLE SUR AILETTE
80631;PONCHES ESTRUVAL;80150;PONCHES ESTRUVAL
59416;MORBECQUE;59190;MORBECQUE
73273;ST PIERRE DE CURTILLE;73310;ST PIERRE DE CURTILLE
2555;NOGENT L ARTAUD;02310;NOGENT L ARTAUD
80633;PONTHOILE;80860;PONTHOILE
59424;NEUF MESNIL;59330;NEUF MESNIL
73292;THENESOL;73200;THENESOL
2556;NOIRCOURT;02340;NOIRCOURT
80640;POZIERES;80300;POZIERES
59427;LA NEUVILLE;59239;LA NEUVILLE
73293;THOIRY;73230;THOIRY
2561;NOUVION LE VINEUX;02860;NOUVION LE VINEUX
80647;PUZEAUX;80320;PUZEAUX
59442;OBRECHIES;59680;OBRECHIES
73298;TOURS EN SAVOIE;73790;TOURS EN SAVOIE
2571;OMISSY;02100;OMISSY
80652;LE QUESNEL;80118;LE QUESNEL
59446;OISY;59195;OISY
73300;TRESSERVE;73100;TRESSERVE
2577;OSTEL;02370;OSTEL
80661;RAINNEVILLE;80260;RAINNEVILLE
59447;ONNAING;59264;ONNAING
73302;LA TRINITE;73110;LA TRINITE
2579;OULCHY LA VILLE;02210;OULCHY LA VILLE
80663;RAMBURES;80140;RAMBURES
59451;ORSINVAL;59530;ORSINVAL
73312;VERRENS ARVEY;73460;VERRENS ARVEY
2589;PARGNY FILAIN;02000;PARGNY FILAIN
80664;RANCOURT;80360;RANCOURT
59457;PERENCHIES;59840;PERENCHIES
73314;VILLARD D HERY;73800;VILLARD D HERY
2592;PARPEVILLE;02240;PARPEVILLE
80672;RIBEMONT SUR ANCRE;80800;RIBEMONT SUR ANCRE
59458;PERONNE EN MELANTOIS;59273;PERONNE EN MELANTOIS
73315;VILLARD LEGER;73390;VILLARD LEGER
2602;PINON;02320;PINON
80673;RIENCOURT;80310;RIENCOURT
59461;PETIT FAYT;59244;PETIT FAYT
73317;VILLARD SUR DORON;73270;VILLARD SUR DORON
2612;PONT ARCY;02160;PONT ARCY
80676;ROIGLISE;80700;ROIGLISE
59462;PHALEMPIN;59133;PHALEMPIN
73320;VILLARGONDRAN;73300;VILLARGONDRAN
2615;PONTRUET;02490;PONTRUET
80682;ROUVROY EN SANTERRE;80170;ROUVROY EN SANTERRE
59464;POIX DU NORD;59218;POIX DU NORD
73328;VIVIERS DU LAC;73420;VIVIERS DU LAC
2617;POUILLY SUR SERRE;02270;POUILLY SUR SERRE
80685;ROYE;80700;ROYE
59465;POMMEREUIL;59360;POMMEREUIL
74008;AMBILLY;74100;AMBILLY
2627;PROVISEUX ET PLESNOY;02190;PROVISEUX ET PLESNOY
80686;RUBEMPRE;80260;RUBEMPRE
59474;PRISCHES;59550;PRISCHES
74009;ANDILLY;74350;ANDILLY
2629;PUISIEUX ET CLANLIEU;02120;PUISIEUX ET CLANLIEU
80687;RUBESCOURT;80500;RUBESCOURT
59482;QUESNOY SUR DEULE;59890;QUESNOY SUR DEULE
74010;ANNECY;74000;ANNECY
2632;QUINCY BASSE;02380;QUINCY BASSE
80694;SAILLY LE SEC;80800;SAILLY LE SEC
59484;QUIEVRECHAIN;59920;QUIEVRECHAIN
74010;ANNECY;74370;ANNECY
2636;REGNY;02240;REGNY
80725;SALOUEL;80480;SALOUEL
59484;QUIEVRECHAIN;59920;QUIEVRECHAIN
74010;ANNECY;74600;ANNECY
2638;REMIES;02270;REMIES
80728;SAULCHOY SOUS POIX;80290;SAULCHOY SOUS POIX
59485;QUIEVY;59214;QUIEVY
74013;ANTHY SUR LEMAN;74200;ANTHY SUR LEMAN
2647;RIBEAUVILLE;02110;RIBEAUVILLE
80729;SAUVILLERS MONGIVAL;80110;SAUVILLERS MONGIVAL
59486;RACHES;59194;RACHES
74014;ARACHES LA FRASSE;74300;ARACHES LA FRASSE
2652;ROGNY;02140;ROGNY
80730;SAVEUSE;80470;SAVEUSE
59494;RAUCOURT AU BOIS;59530;RAUCOURT AU BOIS
74014;ARACHES LA FRASSE;74300;ARACHES LA FRASSE
2653;ROMENY SUR MARNE;02310;ROMENY SUR MARNE
80737;SOREL;80240;SOREL
59498;REUMONT;59980;REUMONT
74016;ARCHAMPS;74160;ARCHAMPS
2654;ROMERY;02120;ROMERY
80738;SOUES;80310;SOUES
59509;ROOST WARENDIN;59286;ROOST WARENDIN
74019;ARGONAY;74370;ARGONAY
2658;ROUPY;02590;ROUPY
80741;SOYECOURT;80200;SOYECOURT
59514;ROUSIES;59131;ROUSIES
74027;LA BALME DE THUY;74230;LA BALME DE THUY
2661;ROYAUCOURT ET CHAILVET;02000;ROYAUCOURT ET CHAILVET
80747;TEMPLEUX LA FOSSE;80240;TEMPLEUX LA FOSSE
59520;RUMILLY EN CAMBRESIS;59281;RUMILLY EN CAMBRESIS
74029;BASSY;74910;BASSY
2665;GRAND ROZOY;02210;GRAND ROZOY
80750;TERTRY;80200;TERTRY
59529;ST AUBIN;59440;ST AUBIN
74038;BOGEVE;74250;BOGEVE
2667;SACONIN ET BREUIL;02200;SACONIN ET BREUIL
80752;THEZY GLIMONT;80440;THEZY GLIMONT
59535;ST JANS CAPPEL;59270;ST JANS CAPPEL
74040;BONNE;74380;BONNE
2673;ST CHRISTOPHE A BERRY;02290;ST CHRISTOPHE A BERRY
80754;THIEULLOY L ABBAYE;80640;THIEULLOY L ABBAYE
59536;STE MARIE CAPPEL;59670;STE MARIE CAPPEL
74044;BOSSEY;74160;BOSSEY
2682;ST MARD;02220;ST MARD
80765;TOURS EN VIMEU;80210;TOURS EN VIMEU
59539;ST PIERRE BROUCK;59630;ST PIERRE BROUCK
74051;CERCIER;74350;CERCIER
2683;ST MARTIN RIVIERE;02110;ST MARTIN RIVIERE
80766;TOUTENCOURT;80560;TOUTENCOURT
59544;ST SAULVE;59880;ST SAULVE
74052;CERNEX;74350;CERNEX
2686;ST PAUL AUX BOIS;02300;ST PAUL AUX BOIS
80769;TREUX;80300;TREUX
59547;ST VAAST EN CAMBRESIS;59188;ST VAAST EN CAMBRESIS
74056;CHAMONIX MONT BLANC;74400;CHAMONIX MONT BLANC
2690;STE PREUVE;02350;STE PREUVE
80774;VAIRE SOUS CORBIE;80800;VAIRE SOUS CORBIE
59549;SALESCHES;59218;SALESCHES
74056;CHAMONIX MONT BLANC;74400;CHAMONIX MONT BLANC
2694;ST SIMON;02640;ST SIMON
80781;VAUVILLERS;80131;VAUVILLERS
59554;SARS ET ROSIERES;59230;SARS ET ROSIERES
74074;CHEVRIER;74520;CHEVRIER
2709;SERAIN;02110;SERAIN
80783;VAUX MARQUENNEVILLE;80140;VAUX MARQUENNEVILLE
59556;SASSEGNIES;59145;SASSEGNIES
74077;CLARAFOND ARCINE;74270;CLARAFOND ARCINE
2711;SERCHES;02220;SERCHES
80786;VELENNES;80160;VELENNES
59559;SEBOURG;59990;SEBOURG
74079;LES CLEFS;74230;LES CLEFS
2715;SERVAL;02160;SERVAL
80788;VERGIES;80270;VERGIES
59560;SECLIN;59113;SECLIN
74085;LES CONTAMINES MONTJOIE;74170;LES CONTAMINES MONTJOIE
2719;SINCENY;02300;SINCENY
80795;VILLE LE MARCLET;80420;VILLE LE MARCLET
59562;SEMERIES;59440;SEMERIES
74087;CONTAMINE SUR ARVE;74130;CONTAMINE SUR ARVE
2725;SOMMERON;02260;SOMMERON
