***Manometre***
Pression mano(Bars);Pression moyenne(Bars);Pression min(Bars);Pression max(Bars);Erreur(%);Resultat;
1.5;1.52575107296138;1.51609442060087;1.53862660944207;1.71673819742537;0;
2;2.05718884120173;2.04077253218885;2.06652360515022;2.85944206008633;0;
3;3.06212446351933;3.00321888412019;3.1158798283262;2.07081545064428;0;
4;3.05858369098714;3.02896995708156;3.08690987124465;23.5354077253215;-3;

***Ecart pression***
Troncon;P1(Bars);P2(Bars);Erreur equilibre(%);Erreur perte de charge(%);
1;3.05;2.87;2.63746088511396;5.9016393442623;
2;3.05;2.87;2.63746088511396;5.9016393442623;
3;3.05;2.9;3.84959713518348;4.91803278688526;
4;3.05;2.9;3.84959713518348;4.91803278688526;
5;2.9;2.74;2.5777777777778;5.51724137931033;
6;2.9;2.74;2.5777777777778;5.51724137931033;
7;2.9;2.74;2.5777777777778;5.51724137931033;
8;2.9;2.74;2.5777777777778;5.51724137931033;
9;2.9;2.74;2.5777777777778;5.51724137931033;

***Controle buse***
Ref;H/V;Marque/Type Modele (ou fonctionnement);Calibre;Pression de controle ( bar );Debit nominal (l/min);Jeu;Troncon;Niveau;Buse troncon;Numero Buse;Debit mesure (l/min);Pression mesuree (bar);L/R;Debit equivalent@3Bars
;;TEEJET XR;bleu;;1.18;;8;1;3;59;1.08215870981523;2.74184210526317;;1.13195813745712;
;;TEEJET XR;bleu;;1.18;;8;1;4;60;1.06198173662288;2.74184210526317;;1.11085264822787;
;;TEEJET XR;bleu;;1.18;;8;1;5;61;1.1100347911994;2.74184210526317;;1.16111703705015;
;;TEEJET XR;bleu;;1.18;;8;1;6;62;1.07472508811279;2.74184210526317;;1.12418243089898;
;;TEEJET XR;bleu;;1.18;;8;1;7;63;1.05136227704796;2.76000000000001;;1.09612094580183;
;;TEEJET XR;bleu;;1.18;;8;1;8;64;1.06198173662288;2.76000000000001;;1.10719249775617;
;;TEEJET XR;bleu;;1.18;;9;1;1;65;1.08215870981523;2.76000000000001;;1.12822844646941;
;;TEEJET XR;bleu;;1.18;;9;1;2;66;1.11507903449749;2.76000000000001;;1.16255025752786;
;;TEEJET XR;bleu;;1.18;;9;1;3;67;1.05561006087793;2.76000000000001;;1.10054956658357;
;;TEEJET XR;bleu;;1.18;;9;1;4;68;1.00888443874827;2.76000000000001;;1.05183473798448;
;;TEEJET XR;bleu;;1.18;;9;1;5;69;1.0282649524725;2.76000000000001;;1.07204032030114;
;;TEEJET XR;bleu;;1.18;;9;1;6;70;1.044990601303;2.76000000000001;;1.08947801462923;
;;TEEJET XR;bleu;;1.18;;9;1;7;71;0.79224746341985;2.76605263157896;;0.8250708905673;
;;TEEJET XR;bleu;;1.18;;9;1;8;72;0.75826519278009;2.76605263157896;;0.78968070808668;

***Vitesse***
Parcours;Distance;Temps;Vitesse mesuree(km/h);Vitesse compteur(km/h);
1;94.95;34;10.0535294117647;10;
2;67.37;24;10.1055;10;

***Debit***
Mesure;Debit theorique ( L/min);Debit affiche(L/min);erreur(%);
1;25.0139337819076;58;131.870766532336

